Unnamed: 0,departure_airport_id,destination_airport_id,airline_id,distance
78,DRS,ZRH,3L,556
79,DUS,FDH,3L,448
84,FDH,DUS,3L,448
86,FDH,HAM,3L,663
87,FDH,OLB,3L,753
88,FDH,TXL,3L,606
91,GRZ,ZRH,3L,522
92,HAM,FDH,3L,663
95,OLB,FDH,3L,753
96,SZG,ZRH,3L,335
97,TXL,FDH,3L,606
99,ZRH,DRS,3L,556
101,ZRH,GRZ,3L,522
102,ZRH,SZG,3L,335
119,AGP,STR,4U,1738
120,AGP,TXL,4U,2245
121,AMS,HAM,4U,379
124,ARN,CGN,4U,1188
125,ARN,DUS,4U,1162
126,ARN,HAM,4U,825
127,ATH,CGN,4U,1952
128,ATH,STR,4U,1682
129,BCN,CGN,4U,1132
130,BCN,DUS,4U,1167
131,BCN,HAJ,4U,1367
132,BCN,HAM,4U,1492
133,BCN,STR,4U,994
134,BDS,STR,4U,1127
135,BEG,STR,4U,946
137,BHX,HAM,4U,794
138,BHX,TXL,4U,1015
144,BIO,DUS,4U,1147
145,BIO,STR,4U,1110
146,BLQ,CGN,4U,768
147,BLQ,TXL,4U,904
148,BRE,STR,4U,485
149,BRI,CGN,4U,1309
150,BRI,DUS,4U,1363
151,BRI,STR,4U,1027
152,BRU,STR,4U,419
153,BSL,DUS,4U,415
154,BUD,CGN,4U,959
155,BUD,HAM,4U,949
156,BUD,STR,4U,758
160,CDG,HAM,4U,727
161,CFU,CGN,4U,1597
162,CFU,DRS,4U,1367
163,CFU,STR,4U,1319
164,CGN,ARN,4U,1188
165,CGN,ATH,4U,1952
166,CGN,BCN,4U,1132
168,CGN,BLQ,4U,768
169,CGN,BRI,4U,1309
170,CGN,BUD,4U,959
172,CGN,CFU,4U,1597
174,CGN,CTA,4U,1616
175,CGN,DBV,4U,1251
176,CGN,DRS,4U,464
177,CGN,DUB,4U,956
178,CGN,EDI,4U,895
179,CGN,FAO,4U,1950
180,CGN,FCO,4U,1080
181,CGN,FDH,4U,394
182,CGN,HAM,4U,363
184,CGN,HER,4U,2251
185,CGN,IBZ,4U,1407
187,CGN,JTR,4U,2171
188,CGN,KGS,4U,2224
189,CGN,KLU,4U,705
190,CGN,KVA,4U,1740
191,CGN,LEJ,4U,360
192,CGN,LHR,4U,534
193,CGN,LIS,4U,1850
194,CGN,LPA,4U,3174
195,CGN,MAN,4U,699
197,CGN,NAP,4U,1238
198,CGN,NCE,4U,801
199,CGN,OLB,4U,1123
202,CGN,PRG,4U,510
203,CGN,PSA,4U,835
204,CGN,PUY,4U,833
206,CGN,RJK,4U,835
208,CGN,SJJ,4U,1148
209,CGN,SKG,4U,1677
210,CGN,SPU,4U,1067
211,CGN,STN,4U,492
213,CGN,SZG,4U,544
214,CGN,TXL,4U,463
215,CGN,VCE,4U,709
216,CGN,VIE,4U,745
217,CGN,VRN,4U,668
218,CGN,WAW,4U,965
221,CGN,ZAG,4U,870
222,CGN,ZRH,4U,391
224,CTA,CGN,4U,1616
225,CTA,DUS,4U,1670
226,CTA,HAJ,4U,1718
227,CTA,HAM,4U,1839
228,CTA,STR,4U,1334
229,CTA,TXL,4U,1683
230,CWL,DUS,4U,701
231,DBV,CGN,4U,1251
232,DBV,DUS,4U,1302
233,DBV,HAJ,4U,1273
234,DBV,HAM,4U,1373
235,DBV,STR,4U,978
236,DBV,TXL,4U,1172
237,DRS,CFU,4U,1367
238,DRS,CGN,4U,464
239,DRS,DUS,4U,487
240,DRS,STR,4U,423
242,DTM,MUC,4U,461
244,DTM,SPU,4U,1099
245,DUB,CGN,4U,956
246,DUB,DUS,4U,915
248,DUS,ARN,4U,1162
249,DUS,BCN,4U,1167
251,DUS,BIO,4U,1147
252,DUS,BRI,4U,1363
253,DUS,BSL,4U,415
255,DUS,CTA,4U,1670
256,DUS,CWL,4U,701
257,DUS,DBV,4U,1302
258,DUS,DRS,4U,487
259,DUS,DUB,4U,915
260,DUS,GVA,4U,563
262,DUS,HER,4U,2302
263,DUS,IBZ,4U,1443
264,DUS,KTW,4U,867
265,DUS,LEJ,4U,380
266,DUS,LYS,4U,630
267,DUS,MAD,4U,1441
270,DUS,NQY,4U,829
272,DUS,OLB,4U,1174
274,DUS,POZ,4U,701
275,DUS,PRG,4U,543
276,DUS,PRN,4U,1449
277,DUS,SKG,4U,1726
278,DUS,SPU,4U,1119
280,DUS,TRN,4U,680
281,DUS,VCE,4U,763
282,DUS,WAW,4U,981
283,DUS,WRO,4U,704
285,EDI,CGN,4U,895
286,FAO,CGN,4U,1950
287,FAO,HAM,4U,2306
288,FAO,STR,4U,1901
289,FCO,CGN,4U,1080
290,FCO,HAJ,4U,1200
291,FCO,HAM,4U,1326
292,FCO,STR,4U,801
293,FCO,TXL,4U,1198
294,FDH,CGN,4U,394
295,FKB,HAM,4U,555
299,GVA,DUS,4U,563
300,GVA,HAM,4U,867
301,HAJ,BCN,4U,1367
302,HAJ,CTA,4U,1718
303,HAJ,DBV,4U,1273
304,HAJ,FCO,4U,1200
305,HAJ,HER,4U,2262
307,HAJ,NAP,4U,1333
309,HAJ,PRN,4U,1387
310,HAJ,SKG,4U,1667
311,HAJ,SPU,4U,1106
312,HAJ,STN,4U,647
313,HAJ,STR,4U,420
315,HAJ,VCE,4U,797
316,HAJ,VIE,4U,687
317,HAM,AMS,4U,379
318,HAM,ARN,4U,825
319,HAM,BCN,4U,1492
321,HAM,BHX,4U,794
323,HAM,BUD,4U,949
324,HAM,CDG,4U,727
325,HAM,CGN,4U,363
326,HAM,CTA,4U,1839
327,HAM,DBV,4U,1373
328,HAM,FAO,4U,2306
329,HAM,FCO,4U,1326
330,HAM,FKB,4U,555
332,HAM,GVA,4U,867
333,HAM,HER,4U,2352
334,HAM,KLU,4U,836
335,HAM,LHR,4U,745
336,HAM,MAD,4U,1780
337,HAM,MAN,4U,810
339,HAM,NAP,4U,1453
340,HAM,NCE,4U,1127
342,HAM,OLB,4U,1416
343,HAM,OSL,4U,732
345,HAM,PRG,4U,489
346,HAM,PRN,4U,1474
347,HAM,RJK,4U,991
348,HAM,SKG,4U,1752
349,HAM,SPU,4U,1213
350,HAM,STR,4U,551
351,HAM,TLS,4U,1277
352,HAM,VCE,4U,919
353,HAM,VIE,4U,767
354,HAM,VRN,4U,917
355,HAM,ZRH,4U,693
361,HEL,TXL,4U,1118
362,HER,CGN,4U,2251
363,HER,DUS,4U,2302
364,HER,HAJ,4U,2262
365,HER,HAM,4U,2352
366,HER,STR,4U,1977
367,HER,TXL,4U,2131
368,IBZ,CGN,4U,1407
369,IBZ,DUS,4U,1443
370,IBZ,STR,4U,1258
371,IBZ,TXL,4U,1775
373,JTR,CGN,4U,2171
374,KGS,CGN,4U,2224
375,KLU,CGN,4U,705
376,KLU,HAM,4U,836
377,KLU,TXL,4U,662
378,KRK,STR,4U,779
379,KTW,DUS,4U,867
380,KVA,CGN,4U,1740
381,KVA,STR,4U,1486
382,LEJ,CGN,4U,360
383,LEJ,DUS,4U,380
384,LEJ,STR,4U,372
385,LHR,CGN,4U,534
386,LHR,HAM,4U,745
387,LHR,STR,4U,756
388,LHR,TXL,4U,947
390,LIS,CGN,4U,1850
391,LIS,STR,4U,1833
392,LPA,CGN,4U,3174
393,LYS,DUS,4U,630
394,MAD,DUS,4U,1441
395,MAD,HAM,4U,1780
396,MAN,CGN,4U,699
397,MAN,HAM,4U,810
399,MUC,DTM,4U,461
405,NAP,CGN,4U,1238
406,NAP,HAJ,4U,1333
407,NAP,HAM,4U,1453
408,NAP,STR,4U,954
409,NCE,CGN,4U,801
410,NCE,HAM,4U,1127
411,NCE,TXL,4U,1086
412,NQY,DUS,4U,829
416,OLB,CGN,4U,1123
417,OLB,DUS,4U,1174
418,OLB,HAM,4U,1416
419,OLB,STR,4U,866
420,OSL,HAM,4U,732
429,POZ,DUS,4U,701
430,PRG,CGN,4U,510
431,PRG,DUS,4U,543
432,PRG,HAM,4U,489
433,PRN,DUS,4U,1449
434,PRN,HAJ,4U,1387
435,PRN,HAM,4U,1474
436,PRN,STR,4U,1140
437,PRN,TXL,4U,1251
438,PSA,CGN,4U,835
439,PUY,CGN,4U,833
441,RJK,CGN,4U,835
442,RJK,HAM,4U,991
443,RJK,STR,4U,560
446,SJJ,CGN,4U,1148
447,SJJ,STR,4U,883
448,SJJ,TXL,4U,1040
449,SKG,CGN,4U,1677
450,SKG,DUS,4U,1726
451,SKG,HAJ,4U,1667
452,SKG,HAM,4U,1752
453,SKG,STR,4U,1414
454,SPU,CGN,4U,1067
455,SPU,DTM,4U,1099
456,SPU,DUS,4U,1119
457,SPU,HAJ,4U,1106
458,SPU,HAM,4U,1213
459,SPU,STR,4U,790
460,SPU,TXL,4U,1027
461,STN,CGN,4U,492
462,STN,HAJ,4U,647
463,STN,STR,4U,729
464,STR,AGP,4U,1738
465,STR,ATH,4U,1682
466,STR,BCN,4U,994
467,STR,BDS,4U,1127
468,STR,BEG,4U,946
470,STR,BIO,4U,1110
471,STR,BRE,4U,485
472,STR,BRI,4U,1027
473,STR,BRU,4U,419
474,STR,BUD,4U,758
476,STR,CFU,4U,1319
477,STR,CTA,4U,1334
478,STR,DBV,4U,978
479,STR,DRS,4U,423
480,STR,FAO,4U,1901
481,STR,FCO,4U,801
482,STR,HAJ,4U,420
483,STR,HAM,4U,551
485,STR,HER,4U,1977
486,STR,IBZ,4U,1258
487,STR,KRK,4U,779
488,STR,KVA,4U,1486
489,STR,LEJ,4U,372
490,STR,LHR,4U,756
491,STR,LIS,4U,1833
493,STR,NAP,4U,954
494,STR,OLB,4U,866
496,STR,PRN,4U,1140
497,STR,RJK,4U,560
499,STR,SJJ,4U,883
500,STR,SKG,4U,1414
501,STR,SPU,4U,790
502,STR,STN,4U,729
504,STR,TXL,4U,516
505,STR,VIE,4U,546
507,STR,ZAG,4U,611
512,SZG,CGN,4U,544
513,TLS,HAM,4U,1277
514,TRN,DUS,4U,680
515,TXL,AGP,4U,2245
517,TXL,BHX,4U,1015
519,TXL,BLQ,4U,904
520,TXL,CGN,4U,463
521,TXL,CTA,4U,1683
522,TXL,DBV,4U,1172
523,TXL,FCO,4U,1198
525,TXL,HEL,4U,1118
526,TXL,HER,4U,2131
527,TXL,IBZ,4U,1775
528,TXL,KLU,4U,662
529,TXL,LHR,4U,947
531,TXL,NCE,4U,1086
534,TXL,PRN,4U,1251
535,TXL,SJJ,4U,1040
536,TXL,SPU,4U,1027
537,TXL,STR,4U,516
538,TXL,VIE,4U,546
539,TXL,VRN,4U,815
541,VCE,CGN,4U,709
542,VCE,DUS,4U,763
543,VCE,HAJ,4U,797
544,VCE,HAM,4U,919
545,VIE,CGN,4U,745
546,VIE,HAJ,4U,687
547,VIE,HAM,4U,767
548,VIE,STR,4U,546
549,VIE,TXL,4U,546
550,VRN,CGN,4U,668
551,VRN,HAM,4U,917
552,VRN,TXL,4U,815
553,WAW,CGN,4U,965
554,WAW,DUS,4U,981
555,WRO,DUS,4U,704
561,ZAG,CGN,4U,870
562,ZAG,STR,4U,611
563,ZRH,CGN,4U,391
564,ZRH,HAM,4U,693
689,ARN,KLX,A3,2528
690,ARN,SKG,A3,2156
693,ATH,BCN,A3,1904
694,ATH,BEG,A3,822
695,ATH,BRU,A3,2101
696,ATH,BUD,A3,1122
697,ATH,CDG,A3,2108
698,ATH,CFU,A3,395
699,ATH,CHQ,A3,268
701,ATH,DUS,A3,2003
703,ATH,FCO,A3,1086
704,ATH,FRA,A3,1815
705,ATH,GVA,A3,1731
706,ATH,HER,A3,309
712,ATH,JTR,A3,218
713,ATH,KGS,A3,305
714,ATH,KVA,A3,336
716,ATH,LHR,A3,2426
717,ATH,LYS,A3,1780
718,ATH,MAD,A3,2377
719,ATH,MAN,A3,2636
721,ATH,MRS,A3,1688
722,ATH,MUC,A3,1517
725,ATH,OSL,A3,2635
726,ATH,OTP,A3,759
727,ATH,PRG,A3,1555
729,ATH,SKG,A3,299
731,ATH,SOF,A3,531
732,ATH,TIA,A3,529
733,ATH,TXL,A3,1823
734,ATH,VIE,A3,1278
735,ATH,WAW,A3,1599
738,BCN,ATH,A3,1904
739,BEG,ATH,A3,822
740,BOD,HER,A3,2428
741,BRU,ATH,A3,2101
742,BRU,HER,A3,2395
743,BUD,ATH,A3,1122
744,CDG,ATH,A3,2108
745,CDG,HER,A3,2389
747,CDG,SKG,A3,1859
748,CFU,ATH,A3,395
750,CHQ,ATH,A3,268
751,CHQ,SKG,A3,564
752,CPH,SKG,A3,1840
759,DUS,ATH,A3,2003
760,DUS,HER,A3,2302
761,DUS,KLX,A3,1986
762,DUS,SKG,A3,1726
764,FCO,ATH,A3,1086
765,FRA,ATH,A3,1815
766,FRA,HER,A3,2114
767,FRA,SKG,A3,1540
768,GVA,ATH,A3,1731
769,GVA,OPO,A3,1308
770,HAJ,SKG,A3,1667
771,HER,ATH,A3,309
772,HER,BOD,A3,2428
773,HER,BRU,A3,2395
774,HER,CDG,A3,2389
776,HER,DUS,A3,2302
777,HER,FRA,A3,2114
779,HER,MRS,A3,1930
780,HER,MUC,A3,1817
782,HER,SKG,A3,607
783,HER,TXL,A3,2131
784,HER,VIE,A3,1587
790,JTR,ATH,A3,218
791,KGS,ATH,A3,305
794,KLX,ARN,A3,2528
795,KLX,DUS,A3,1986
796,KLX,MUC,A3,1505
797,KVA,ATH,A3,336
802,LHR,ATH,A3,2426
803,LYS,ATH,A3,1780
804,MAD,ATH,A3,2377
805,MAN,ATH,A3,2636
808,MRS,ATH,A3,1688
809,MRS,HER,A3,1930
810,MUC,ATH,A3,1517
811,MUC,HER,A3,1817
812,MUC,KLX,A3,1505
813,MUC,SKG,A3,1241
817,OSL,ATH,A3,2635
818,OTP,ATH,A3,759
819,PRG,ATH,A3,1555
828,SKG,ARN,A3,2156
829,SKG,ATH,A3,299
830,SKG,CDG,A3,1859
831,SKG,CHQ,A3,564
832,SKG,CPH,A3,1840
834,SKG,DUS,A3,1726
835,SKG,FRA,A3,1540
836,SKG,HAJ,A3,1667
837,SKG,HER,A3,607
840,SKG,MUC,A3,1241
843,SKG,STR,A3,1414
845,SOF,ATH,A3,531
846,STR,SKG,A3,1414
847,TIA,ATH,A3,529
848,TXL,ATH,A3,1823
849,TXL,HER,A3,2131
850,VIE,ATH,A3,1278
851,VIE,HER,A3,1587
852,WAW,ATH,A3,1599
853,ZRH,LIS,A3,1723
1118,AGP,CGN,AB,1829
1119,AGP,DUS,AB,1853
1120,AGP,HAM,AB,2191
1121,AGP,MUC,AB,1854
1123,AGP,STR,AB,1738
1124,AGP,TXL,AB,2245
1125,AGP,VIE,AB,2135
1126,ALC,DUS,AB,1555
1127,ALC,FRA,AB,1493
1128,ALC,HAM,AB,1886
1129,ALC,MUC,AB,1496
1131,ALC,STR,AB,1398
1132,ALC,TXL,AB,1913
1133,ALC,ZRH,AB,1260
1134,ARN,TXL,AB,838
1135,ARN,VIE,AB,1286
1136,BCN,DUS,AB,1167
1137,BCN,TXL,AB,1510
1138,BCN,VIE,AB,1369
1139,BDS,MUC,AB,984
1140,BDS,ZRH,AB,1064
1141,BEG,DUS,AB,1234
1142,BEG,FRA,AB,1054
1143,BEG,STR,AB,946
1144,BEG,TXL,AB,1002
1147,BRI,TXL,AB,1296
1148,BSL,CTA,AB,1282
1149,BSL,HER,AB,1995
1150,BSL,IBZ,AB,1089
1151,BSL,LHR,AB,719
1152,BSL,LPA,AB,2950
1154,BSL,TFS,AB,3009
1155,BUD,TXL,AB,712
1158,CDG,VIE,AB,1035
1159,CFU,CGN,AB,1597
1160,CFU,DUS,AB,1650
1162,CFU,FRA,AB,1461
1163,CFU,HAM,AB,1730
1164,CFU,MUC,AB,1168
1165,CFU,TXL,AB,1527
1166,CFU,VIE,AB,983
1168,CGN,AGP,AB,1829
1169,CGN,CFU,AB,1597
1171,CGN,FUE,AB,3050
1172,CGN,IBZ,AB,1407
1173,CGN,KGS,AB,2224
1174,CGN,LPA,AB,3174
1176,CGN,MUC,AB,435
1177,CGN,OLB,AB,1123
1179,CGN,TFS,AB,3223
1180,CGN,TXL,AB,463
1181,CHQ,VIE,AB,1531
1186,CPH,DUS,AB,618
1188,CPH,TXL,AB,342
1189,CPH,VIE,AB,876
1190,CTA,BSL,AB,1282
1191,CTA,DUS,AB,1670
1192,CTA,FRA,AB,1490
1193,CTA,MUC,AB,1239
1194,CTA,STR,AB,1334
1195,CTA,TXL,AB,1683
1196,CTA,ZRH,AB,1232
1201,DRS,DUS,AB,487
1202,DRS,HER,AB,1979
1205,DRS,TFS,AB,3606
1208,DUS,AGP,AB,1853
1209,DUS,ALC,AB,1555
1210,DUS,BCN,AB,1167
1211,DUS,BEG,AB,1234
1213,DUS,CFU,AB,1650
1215,DUS,CPH,AB,618
1216,DUS,CTA,AB,1670
1218,DUS,DRS,AB,487
1219,DUS,FAO,AB,1967
1220,DUS,FCO,AB,1134
1223,DUS,FUE,AB,3066
1224,DUS,GCI,AB,695
1225,DUS,GWT,AB,416
1226,DUS,HAM,AB,339
1227,DUS,HEL,AB,1507
1228,DUS,HER,AB,2302
1229,DUS,IBZ,AB,1443
1230,DUS,JER,AB,677
1231,DUS,KGS,AB,2273
1232,DUS,KVA,AB,1787
1233,DUS,LPA,AB,3189
1234,DUS,MAD,AB,1441
1237,DUS,MUC,AB,485
1239,DUS,NAP,AB,1292
1240,DUS,NCE,AB,849
1242,DUS,OLB,AB,1174
1243,DUS,PDL,AB,2947
1247,DUS,RIX,AB,1279
1248,DUS,SKG,AB,1726
1250,DUS,SPC,AB,3242
1251,DUS,STN,AB,455
1252,DUS,STR,AB,338
1253,DUS,SZG,AB,594
1254,DUS,TFS,AB,3237
1255,DUS,TXL,AB,468
1256,DUS,VCE,AB,763
1257,DUS,VIE,AB,787
1258,DUS,ZRH,AB,444
1260,FAO,DUS,AB,1967
1261,FAO,HAM,AB,2306
1262,FAO,MUC,AB,2038
1264,FAO,TXL,AB,2390
1265,FCO,DUS,AB,1134
1266,FCO,TXL,AB,1198
1267,FCO,VIE,AB,779
1268,FDH,IBZ,AB,1178
1271,FKB,TXL,AB,557
1285,FRA,ALC,AB,1493
1286,FRA,BEG,AB,1054
1287,FRA,CFU,AB,1461
1288,FRA,CTA,AB,1490
1290,FRA,GCI,AB,804
1291,FRA,HEL,AB,1537
1292,FRA,IBZ,AB,1364
1293,FRA,LCY,AB,620
1294,FRA,LHR,AB,654
1295,FRA,MAD,AB,1422
1297,FRA,RIX,AB,1270
1298,FRA,TXL,AB,431
1299,FRA,VIE,AB,620
1300,FUE,CGN,AB,3050
1301,FUE,DUS,AB,3066
1302,FUE,HAM,AB,3406
1303,FUE,LEJ,AB,3351
1304,FUE,MUC,AB,3116
1306,FUE,SZG,AB,3155
1307,FUE,TXL,AB,3487
1308,FUE,VIE,AB,3401
1309,FUE,ZRH,AB,2865
1310,GCI,DUS,AB,695
1311,GCI,JER,AB,38
1312,GDN,TXL,AB,397
1313,GOT,TXL,AB,571
1314,GRZ,HER,AB,1528
1316,GRZ,TFS,AB,3482
1317,GRZ,TXL,AB,638
1318,GVA,MAD,AB,1009
1319,GWT,DUS,AB,416
1320,GWT,MUC,AB,766
1321,GWT,STR,AB,694
1322,GWT,TXL,AB,417
1323,GWT,ZRH,AB,828
1324,HAJ,IBZ,AB,1640
1325,HAJ,JER,AB,907
1326,HAJ,LHR,AB,703
1328,HAJ,STR,AB,420
1329,HAJ,VIE,AB,687
1331,HAM,AGP,AB,2191
1332,HAM,ALC,AB,1886
1333,HAM,CFU,AB,1730
1334,HAM,DUS,AB,339
1335,HAM,FAO,AB,2306
1336,HAM,FUE,AB,3406
1337,HAM,HEL,AB,1168
1338,HAM,HER,AB,2352
1339,HAM,IBZ,AB,1766
1340,HAM,KGS,AB,2289
1341,HAM,LHR,AB,745
1342,HAM,LPA,AB,3528
1343,HAM,MUC,AB,600
1345,HAM,OLB,AB,1416
1347,HAM,RIX,AB,956
1348,HAM,SKG,AB,1752
1349,HAM,STR,AB,551
1350,HAM,SZG,AB,682
1351,HAM,TFS,AB,3574
1352,HAM,VIE,AB,767
1353,HEL,DUS,AB,1507
1354,HEL,FRA,AB,1537
1355,HEL,HAM,AB,1168
1356,HEL,MUC,AB,1574
1357,HEL,TXL,AB,1118
1358,HEL,VIE,AB,1460
1359,HEL,ZRH,AB,1778
1360,HER,BSL,AB,1995
1361,HER,DRS,AB,1979
1362,HER,DUS,AB,2302
1363,HER,GRZ,AB,1528
1364,HER,HAM,AB,2352
1365,HER,LEJ,AB,2064
1367,HER,MUC,AB,1817
1369,HER,SZG,AB,1711
1370,HER,TXL,AB,2131
1371,HER,VIE,AB,1587
1372,HER,ZRH,AB,1926
1373,IBZ,BSL,AB,1089
1374,IBZ,CGN,AB,1407
1375,IBZ,DUS,AB,1443
1376,IBZ,FDH,AB,1178
1378,IBZ,FRA,AB,1364
1379,IBZ,HAJ,AB,1640
1380,IBZ,HAM,AB,1766
1381,IBZ,MUC,AB,1344
1383,IBZ,PAD,AB,1524
1385,IBZ,STR,AB,1258
1386,IBZ,TXL,AB,1775
1387,IBZ,ZRH,AB,1117
1389,JER,DUS,AB,677
1390,JER,FRA,AB,780
1391,JER,HAJ,AB,907
1392,JER,STR,AB,834
1394,JTR,VIE,AB,1492
1396,KGS,CGN,AB,2224
1397,KGS,DUS,AB,2273
1398,KGS,HAM,AB,2289
1399,KGS,LEJ,AB,2005
1400,KGS,MUC,AB,1788
1401,KGS,TXL,AB,2057
1402,KLX,VIE,AB,1305
1403,KRK,TXL,AB,528
1404,KVA,DUS,AB,1787
1405,KVA,MUC,AB,1306
1406,LCY,FRA,AB,620
1407,LCY,ZRH,AB,759
1412,LEJ,FUE,AB,3351
1413,LEJ,HER,AB,2064
1414,LEJ,KGS,AB,2005
1416,LEJ,TFS,AB,3537
1417,LGW,SZG,AB,1022
1418,LHR,BSL,AB,719
1419,LHR,FRA,AB,654
1420,LHR,HAJ,AB,703
1421,LHR,HAM,AB,745
1422,LHR,MUC,AB,941
1423,LHR,ORY,AB,366
1424,LHR,STR,AB,756
1425,LHR,TXL,AB,947
1426,LHR,VIE,AB,1275
1427,LHR,ZRH,AB,788
1430,LPA,BSL,AB,2950
1431,LPA,CGN,AB,3174
1432,LPA,DUS,AB,3189
1433,LPA,HAM,AB,3528
1434,LPA,MUC,AB,3254
1436,LPA,SZG,AB,3296
1437,LPA,TXL,AB,3616
1438,LPA,VIE,AB,3544
1439,LPA,ZRH,AB,3001
1440,MAD,DUS,AB,1441
1441,MAD,FRA,AB,1422
1442,MAD,GVA,AB,1009
1443,MAD,MUC,AB,1496
1444,MAD,TXL,AB,1853
1445,MAD,VIE,AB,1805
1446,MAD,ZRH,AB,1240
1454,MLA,VIE,AB,1373
1456,MUC,AGP,AB,1854
1457,MUC,ALC,AB,1496
1459,MUC,BDS,AB,984
1461,MUC,CFU,AB,1168
1462,MUC,CGN,AB,435
1463,MUC,CTA,AB,1239
1465,MUC,DUS,AB,485
1466,MUC,FAO,AB,2038
1468,MUC,FUE,AB,3116
1469,MUC,GWT,AB,766
1470,MUC,HAM,AB,600
1471,MUC,HEL,AB,1574
1472,MUC,HER,AB,1817
1473,MUC,IBZ,AB,1344
1474,MUC,KGS,AB,1788
1475,MUC,KVA,AB,1306
1476,MUC,LHR,AB,941
1477,MUC,LPA,AB,3254
1478,MUC,MAD,AB,1496
1481,MUC,NAP,AB,853
1482,MUC,OLB,AB,848
1486,MUC,RIX,AB,1254
1487,MUC,SKG,AB,1241
1489,MUC,TFS,AB,3317
1490,MUC,TXL,AB,479
1491,MUC,VIE,AB,355
1496,NAP,DUS,AB,1292
1497,NAP,MUC,AB,853
1498,NAP,STR,AB,954
1499,NAP,TXL,AB,1300
1500,NAP,ZRH,AB,862
1501,NCE,DUS,AB,849
1502,NCE,VIE,AB,876
1519,OLB,CGN,AB,1123
1520,OLB,DUS,AB,1174
1521,OLB,HAM,AB,1416
1522,OLB,MUC,AB,848
1524,OLB,STR,AB,866
1525,OLB,TXL,AB,1327
1526,OLB,VIE,AB,976
1527,OLB,ZRH,AB,734
1528,ORY,LHR,AB,366
1529,ORY,TXL,AB,878
1530,OSL,TXL,AB,859
1531,OTP,TXL,AB,1291
1532,PAD,IBZ,AB,1524
1534,PDL,DUS,AB,2947
1580,RIX,DUS,AB,1279
1581,RIX,FRA,AB,1270
1582,RIX,HAM,AB,956
1583,RIX,MUC,AB,1254
1584,RIX,TXL,AB,838
1587,SKG,DUS,AB,1726
1588,SKG,HAM,AB,1752
1589,SKG,MUC,AB,1241
1591,SKG,STR,AB,1414
1592,SKG,TXL,AB,1526
1593,SKG,VIE,AB,984
1598,SOF,TXL,AB,1330
1599,SPC,DUS,AB,3242
1601,STN,DUS,AB,455
1602,STR,AGP,AB,1738
1603,STR,ALC,AB,1398
1604,STR,BEG,AB,946
1605,STR,CTA,AB,1334
1606,STR,DUS,AB,338
1608,STR,GWT,AB,694
1609,STR,HAJ,AB,420
1610,STR,HAM,AB,551
1611,STR,IBZ,AB,1258
1612,STR,JER,AB,834
1613,STR,LHR,AB,756
1614,STR,NAP,AB,954
1615,STR,OLB,AB,866
1617,STR,SKG,AB,1414
1618,STR,TXL,AB,516
1619,STR,VCE,AB,425
1624,SZG,DUS,AB,594
1625,SZG,HAM,AB,682
1626,SZG,HER,AB,1711
1627,SZG,LGW,AB,1022
1628,SZG,LPA,AB,3296
1630,SZG,TFS,AB,3362
1631,SZG,TXL,AB,530
1632,SZG,VIE,AB,267
1633,TFS,BSL,AB,3009
1634,TFS,CGN,AB,3223
1635,TFS,DRS,AB,3606
1636,TFS,DUS,AB,3237
1637,TFS,GRZ,AB,3482
1638,TFS,HAM,AB,3574
1639,TFS,LEJ,AB,3537
1640,TFS,MUC,AB,3317
1642,TFS,SZG,AB,3362
1643,TFS,TXL,AB,3670
1644,TFS,VIE,AB,3613
1645,TFS,ZRH,AB,3062
1647,TXL,AGP,AB,2245
1648,TXL,ALC,AB,1913
1649,TXL,ARN,AB,838
1650,TXL,BCN,AB,1510
1651,TXL,BEG,AB,1002
1652,TXL,BRI,AB,1296
1653,TXL,BUD,AB,712
1654,TXL,CFU,AB,1527
1655,TXL,CGN,AB,463
1656,TXL,CPH,AB,342
1657,TXL,CTA,AB,1683
1659,TXL,DUS,AB,468
1660,TXL,FAO,AB,2390
1661,TXL,FCO,AB,1198
1662,TXL,FKB,AB,557
1664,TXL,FRA,AB,431
1665,TXL,FUE,AB,3487
1666,TXL,GDN,AB,397
1667,TXL,GOT,AB,571
1668,TXL,GRZ,AB,638
1669,TXL,GWT,AB,417
1670,TXL,HEL,AB,1118
1671,TXL,HER,AB,2131
1672,TXL,IBZ,AB,1775
1674,TXL,KGS,AB,2057
1675,TXL,KRK,AB,528
1677,TXL,LHR,AB,947
1678,TXL,LPA,AB,3616
1679,TXL,MAD,AB,1853
1681,TXL,MUC,AB,479
1683,TXL,NAP,AB,1300
1685,TXL,OLB,AB,1327
1686,TXL,ORY,AB,878
1687,TXL,OSL,AB,859
1688,TXL,OTP,AB,1291
1691,TXL,RIX,AB,838
1693,TXL,SKG,AB,1526
1695,TXL,SOF,AB,1330
1696,TXL,STR,AB,516
1697,TXL,SZG,AB,530
1698,TXL,TFS,AB,3670
1699,TXL,VCE,AB,787
1700,TXL,VIE,AB,546
1701,TXL,WAW,AB,523
1702,TXL,ZRH,AB,659
1703,VCE,DUS,AB,763
1704,VCE,STR,AB,425
1705,VCE,TXL,AB,787
1707,VIE,AGP,AB,2135
1708,VIE,ARN,AB,1286
1709,VIE,BCN,AB,1369
1710,VIE,CDG,AB,1035
1711,VIE,CFU,AB,983
1712,VIE,CHQ,AB,1531
1713,VIE,CPH,AB,876
1714,VIE,DUS,AB,787
1715,VIE,FCO,AB,779
1718,VIE,FRA,AB,620
